采样日期,点位名称,采样经度,采样纬度,pH值,溶解氧,电导率,浑浊度,氨氮,耗氧量
2021/07/22 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.58,452.0,26.0,0.07,3.29
2021/07/23 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.59,452.0,26.0,0.07,3.29
2021/07/23 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.6,451.0,26.0,0.07,3.29
2021/07/23 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.61,451.0,26.0,0.07,3.29
2021/07/23 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.62,451.0,26.0,0.07,3.29
2021/07/24 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.63,451.0,26.0,0.07,3.29
2021/07/24 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.64,450.0,26.0,0.07,3.29
2021/07/24 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.65,450.0,26.0,0.07,3.29
2021/07/24 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.66,450.0,26.0,0.07,3.28
2021/07/25 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.67,450.0,26.0,0.07,3.28
2021/07/25 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.68,449.0,26.0,0.07,3.28
2021/07/25 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.69,449.0,26.0,0.07,3.28
2021/07/25 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.7,449.0,26.0,0.07,3.28
2021/07/26 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.71,448.0,26.0,0.07,3.27
2021/07/26 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.72,448.0,26.0,0.07,3.27
2021/07/26 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.73,448.0,26.0,0.07,3.27
2021/07/26 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.74,447.0,26.0,0.07,3.27
2021/07/27 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.75,447.0,26.0,0.07,3.27
2021/07/27 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.75,447.0,26.0,0.07,3.26
2021/07/27 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.76,446.0,26.0,0.07,3.26
2021/07/27 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.77,446.0,26.0,0.07,3.26
2021/07/28 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.77,446.0,26.0,0.07,3.26
2021/07/28 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.78,445.0,26.0,0.07,3.25
2021/07/28 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.79,445.0,26.0,0.07,3.25
2021/07/28 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.79,445.0,26.0,0.07,3.25
2021/07/29 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.8,444.0,26.0,0.07,3.25
2021/07/29 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.8,444.0,26.0,0.07,3.25
2021/07/29 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.81,444.0,26.0,0.07,3.24
2021/07/29 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.81,443.0,26.0,0.07,3.24
2021/07/30 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.81,443.0,26.0,0.07,3.24
2021/07/30 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.82,443.0,26.0,0.07,3.24
2021/07/30 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.82,443.0,26.0,0.07,3.23
2021/07/30 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.82,442.0,26.0,0.07,3.23
2021/07/31 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.82,442.0,26.0,0.07,3.23
2021/07/31 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.82,442.0,26.0,0.07,3.23
2021/07/31 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.82,441.0,27.0,0.07,3.23
2021/07/31 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.82,441.0,27.0,0.07,3.23
2021/08/01 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.82,441.0,27.0,0.07,3.22
2021/08/01 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.82,441.0,27.0,0.07,3.22
2021/08/01 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.82,440.0,27.0,0.07,3.22
2021/08/01 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.81,440.0,27.0,0.07,3.22
2021/08/02 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.81,440.0,27.0,0.07,3.22
2021/08/02 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.8,440.0,27.0,0.07,3.22
2021/08/02 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.8,440.0,27.0,0.07,3.22
2021/08/02 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.79,439.0,27.0,0.07,3.22
2021/08/03 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.79,439.0,27.0,0.07,3.22
2021/08/03 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.78,439.0,27.0,0.07,3.21
2021/08/03 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.77,439.0,27.0,0.07,3.21
2021/08/03 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.76,439.0,27.0,0.07,3.21
2021/08/04 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.76,439.0,27.0,0.07,3.21
2021/08/04 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.75,438.0,27.0,0.07,3.21
2021/08/04 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.74,438.0,27.0,0.07,3.22
2021/08/04 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.73,438.0,27.0,0.07,3.22
2021/08/05 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.72,438.0,27.0,0.07,3.22
2021/08/05 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.7,438.0,27.0,0.07,3.22
2021/08/05 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.69,438.0,27.0,0.07,3.22
2021/08/05 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.68,438.0,27.0,0.07,3.22
2021/08/06 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.67,438.0,27.0,0.07,3.22
2021/08/06 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.66,437.0,27.0,0.07,3.22
2021/08/06 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.65,437.0,27.0,0.07,3.23
2021/08/06 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.63,437.0,27.0,0.07,3.23
2021/08/07 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.62,437.0,27.0,0.07,3.23
2021/08/07 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.61,437.0,27.0,0.07,3.23
2021/08/07 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.59,437.0,27.0,0.07,3.24
2021/08/07 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.58,437.0,27.0,0.07,3.24
2021/08/08 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.57,437.0,27.0,0.07,3.24
2021/08/08 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.55,437.0,27.0,0.07,3.25
2021/08/08 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.54,436.0,27.0,0.07,3.25
2021/08/08 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.52,436.0,27.0,0.07,3.26
2021/08/09 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.51,436.0,27.0,0.07,3.26
2021/08/09 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.5,436.0,27.0,0.07,3.27
2021/08/09 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.48,436.0,27.0,0.07,3.27
2021/08/09 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.47,436.0,27.0,0.07,3.28
2021/08/10 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.45,436.0,28.0,0.07,3.28
2021/08/10 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.44,436.0,28.0,0.07,3.29
2021/08/10 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.43,435.0,28.0,0.08,3.3
2021/08/10 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.41,435.0,28.0,0.08,3.3
2021/08/11 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.4,435.0,28.0,0.08,3.31
2021/08/11 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.39,435.0,28.0,0.08,3.32
2021/08/11 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.37,435.0,28.0,0.08,3.32
2021/08/11 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.36,435.0,28.0,0.08,3.33
2021/08/12 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.35,434.0,28.0,0.08,3.34
2021/08/12 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.34,434.0,28.0,0.08,3.35
2021/08/12 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.32,434.0,28.0,0.08,3.36
2021/08/12 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.31,434.0,28.0,0.08,3.37
2021/08/13 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.3,434.0,28.0,0.08,3.38
2021/08/13 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.29,433.0,28.0,0.08,3.39
2021/08/13 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.28,433.0,29.0,0.08,3.4
2021/08/13 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.27,433.0,29.0,0.08,3.41
2021/08/14 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.26,433.0,29.0,0.08,3.42
2021/08/14 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.25,432.0,29.0,0.08,3.44
2021/08/14 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.24,432.0,29.0,0.08,3.45
2021/08/14 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.23,432.0,29.0,0.08,3.46
2021/08/15 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.22,431.0,29.0,0.08,3.47
2021/08/15 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.21,431.0,29.0,0.08,3.49
2021/08/15 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.2,431.0,29.0,0.08,3.5
2021/08/15 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.19,430.0,29.0,0.08,3.52
2021/08/16 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.19,430.0,30.0,0.08,3.53
2021/08/16 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.18,430.0,30.0,0.08,3.54
2021/08/16 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.17,429.0,30.0,0.08,3.56
2021/08/16 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.17,429.0,30.0,0.08,3.58
2021/08/17 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.16,428.0,30.0,0.08,3.59
2021/08/17 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.15,428.0,30.0,0.08,3.61
2021/08/17 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.15,428.0,30.0,0.08,3.62
2021/08/17 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.14,427.0,30.0,0.08,3.64
2021/08/18 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.14,427.0,30.0,0.08,3.66
2021/08/18 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.13,426.0,31.0,0.08,3.68
2021/08/18 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.13,426.0,31.0,0.08,3.69
2021/08/18 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.12,425.0,31.0,0.08,3.71
2021/08/19 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.12,425.0,31.0,0.08,3.73
2021/08/19 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.11,424.0,31.0,0.08,3.75
2021/08/19 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.11,424.0,31.0,0.08,3.77
2021/08/19 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.11,423.0,31.0,0.08,3.79
2021/08/20 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.1,423.0,31.0,0.08,3.81
2021/08/20 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.1,422.0,31.0,0.08,3.83
2021/08/20 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.1,422.0,31.0,0.08,3.85
2021/08/20 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.09,421.0,31.0,0.08,3.87
2021/08/21 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.09,421.0,32.0,0.08,3.89
2021/08/21 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.09,420.0,32.0,0.08,3.92
2021/08/21 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.09,420.0,32.0,0.08,3.94
2021/08/21 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.09,419.0,32.0,0.08,3.96
2021/08/22 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.09,418.0,32.0,0.08,3.98
2021/08/22 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.09,418.0,32.0,0.08,4.01
2021/08/22 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.09,417.0,32.0,0.08,4.03
2021/08/22 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.09,417.0,32.0,0.08,4.06
2021/08/23 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.08,416.0,32.0,0.08,4.08
2021/08/23 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.09,415.0,32.0,0.08,4.1
2021/08/23 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.09,415.0,32.0,0.08,4.13
2021/08/23 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.09,414.0,32.0,0.08,4.16
2021/08/24 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.09,413.0,32.0,0.08,4.18
2021/08/24 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.09,413.0,32.0,0.08,4.21
2021/08/24 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.09,412.0,32.0,0.08,4.23
2021/08/24 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.09,411.0,32.0,0.08,4.26
2021/08/25 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.09,411.0,32.0,0.08,4.29
2021/08/25 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.1,410.0,32.0,0.08,4.32
2021/08/25 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.1,409.0,32.0,0.08,4.34
2021/08/25 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.1,408.0,32.0,0.08,4.37
2021/08/26 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.1,408.0,31.0,0.08,4.4
2021/08/26 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.11,407.0,31.0,0.08,4.43
2021/08/26 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.11,406.0,31.0,0.07,4.46
2021/08/26 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.11,406.0,31.0,0.07,4.49
2021/08/27 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.12,405.0,31.0,0.07,4.52
2021/08/27 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.12,404.0,31.0,0.07,4.56
2021/08/27 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.12,403.0,31.0,0.07,4.59
2021/08/27 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.13,403.0,31.0,0.07,4.62
2021/08/28 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.13,402.0,31.0,0.07,4.66
2021/08/28 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.14,401.0,31.0,0.07,4.69
2021/08/28 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.14,401.0,31.0,0.07,4.72
2021/08/28 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.15,400.0,30.0,0.07,4.76
2021/08/29 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.15,399.0,30.0,0.07,4.8
2021/08/29 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.16,398.0,30.0,0.07,4.83
2021/08/29 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.16,398.0,30.0,0.07,4.87
2021/08/29 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.17,397.0,30.0,0.07,4.91
2021/08/30 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.17,396.0,30.0,0.07,4.95
2021/08/30 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.18,396.0,30.0,0.06,4.99
2021/08/30 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.18,395.0,29.0,0.06,5.03
2021/08/30 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.1,6.19,395.0,29.0,0.06,5.07
2021/08/31 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.19,394.0,29.0,0.06,5.11
2021/08/31 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.2,393.0,29.0,0.06,5.15
2021/08/31 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.2,393.0,29.0,0.06,5.19
2021/08/31 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.21,392.0,29.0,0.06,5.24
2021/09/01 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.22,391.0,29.0,0.06,5.28
2021/09/01 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.22,391.0,28.0,0.06,5.33
2021/09/01 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.23,390.0,28.0,0.06,5.37
2021/09/01 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.24,390.0,28.0,0.06,5.42
2021/09/02 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.24,389.0,28.0,0.06,5.47
2021/09/02 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.25,389.0,28.0,0.06,5.52
2021/09/02 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.25,388.0,28.0,0.06,5.57
2021/09/02 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.26,388.0,27.0,0.06,5.62
2021/09/03 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.27,387.0,27.0,0.06,5.67
2021/09/03 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.2,6.27,387.0,27.0,0.06,5.72
2021/09/03 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.28,387.0,27.0,0.06,5.77
2021/09/03 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.29,386.0,27.0,0.06,5.83
2021/09/04 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.3,386.0,26.0,0.06,5.88
2021/09/04 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.3,385.0,26.0,0.06,5.93
2021/09/04 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.31,385.0,26.0,0.06,5.99
2021/09/04 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.32,385.0,26.0,0.06,6.04
2021/09/05 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.32,384.0,26.0,0.06,6.1
2021/09/05 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.33,384.0,25.0,0.06,6.15
2021/09/05 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.3,6.34,384.0,25.0,0.06,6.2
2021/09/05 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.34,384.0,25.0,0.06,6.25
2021/09/06 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.35,383.0,25.0,0.06,6.31
2021/09/06 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.36,383.0,25.0,0.06,6.36
2021/09/06 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.36,383.0,25.0,0.06,6.41
2021/09/06 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.37,383.0,24.0,0.06,6.46
2021/09/07 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.38,382.0,24.0,0.06,6.51
2021/09/07 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.39,382.0,24.0,0.06,6.55
2021/09/07 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.4,6.39,382.0,24.0,0.06,6.6
2021/09/07 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.4,382.0,24.0,0.06,6.64
2021/09/08 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.41,382.0,23.0,0.06,6.69
2021/09/08 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.41,382.0,23.0,0.06,6.73
2021/09/08 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.42,382.0,23.0,0.06,6.77
2021/09/08 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.43,381.0,23.0,0.06,6.81
2021/09/09 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.43,381.0,23.0,0.06,6.84
2021/09/09 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.44,381.0,23.0,0.06,6.88
2021/09/09 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.45,381.0,22.0,0.06,6.91
2021/09/09 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.5,6.46,381.0,22.0,0.06,6.94
2021/09/10 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.6,6.46,381.0,22.0,0.06,6.97
2021/09/10 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.6,6.47,381.0,22.0,0.06,6.99
2021/09/10 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.6,6.48,381.0,22.0,0.06,7.02
2021/09/10 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.6,6.48,381.0,22.0,0.06,7.04
2021/09/11 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.6,6.49,381.0,22.0,0.06,7.06
2021/09/11 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.6,6.5,381.0,21.0,0.06,7.07
2021/09/11 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.6,6.5,381.0,21.0,0.06,7.08
2021/09/11 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.6,6.51,381.0,21.0,0.06,7.09
2021/09/12 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.6,6.52,381.0,21.0,0.06,7.1
2021/09/12 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.7,6.52,381.0,21.0,0.06,7.1
2021/09/12 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.7,6.53,381.0,21.0,0.06,7.1
2021/09/12 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.7,6.54,381.0,21.0,0.06,7.09
2021/09/13 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.7,6.54,381.0,21.0,0.06,7.08
2021/09/13 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.7,6.55,381.0,21.0,0.06,7.07
2021/09/13 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.7,6.56,381.0,20.0,0.06,7.05
2021/09/13 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.7,6.56,382.0,20.0,0.06,7.03
2021/09/14 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.7,6.57,382.0,20.0,0.07,7.01
2021/09/14 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.7,6.58,382.0,20.0,0.07,6.99
2021/09/14 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.7,6.58,382.0,20.0,0.07,6.96
2021/09/14 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.7,6.59,382.0,20.0,0.07,6.93
2021/09/15 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.7,6.6,382.0,20.0,0.07,6.89
2021/09/15 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.7,6.6,382.0,20.0,0.07,6.86
2021/09/15 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.7,6.61,382.0,20.0,0.07,6.82
2021/09/15 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.8,6.62,382.0,20.0,0.07,6.78
2021/09/16 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.8,6.62,383.0,20.0,0.07,6.74
2021/09/16 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.8,6.63,383.0,20.0,0.07,6.69
2021/09/16 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.8,6.64,383.0,20.0,0.07,6.65
2021/09/16 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.8,6.65,383.0,20.0,0.07,6.6
2021/09/17 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.8,6.66,383.0,20.0,0.07,6.55
2021/09/17 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.8,6.67,383.0,20.0,0.07,6.5
2021/09/17 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.8,6.68,383.0,20.0,0.07,6.46
2021/09/17 18:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.8,6.69,383.0,20.0,0.07,6.41
2021/09/18 00:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.8,6.7,384.0,20.0,0.07,6.36
2021/09/18 06:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.8,6.71,384.0,20.0,0.07,6.31
2021/09/18 12:00:00,白洋湾金墅水源地5,120.3803,31.3792,8.8,6.72,384.0,20.0,0.07,6.26
